user_name	scenario_name	period	raw	score	total_score	timestamp
test3	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	70.0	2025-06-11 02:29:15.289203+00:00
test31	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	70.0	2025-06-11 02:48:55.082249+00:00
test32	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	70.0	2025-06-11 02:55:26.731406+00:00
test32	シナリオ1	2051-2075	{'収量': -6346.807389518057, '洪水被害': 634680738.9518056, '予算': 0.0, '生態系': 92.84861973011644, '都市利便性': 0.0}	{'収量': 0.0, '洪水被害': 0.0, '予算': 100.0, '生態系': 92.8, '都市利便性': 0.0}	38.56	2025-06-11 02:55:31.804919+00:00
test33	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	70.0	2025-06-11 02:57:30.472421+00:00
test33	シナリオ1	2051-2075	{'収量': -5510.359326759327, '洪水被害': 551035932.6759326, '予算': 0.0, '生態系': 99.99869999999996, '都市利便性': 0.0}	{'収量': 0.0, '洪水被害': 0.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	40.0	2025-06-11 02:57:36.296203+00:00
test34	シナリオ1	2026-2050	{'収量': 4894.838378207433, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 48.9, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	69.78	2025-06-11 02:59:04.057318+00:00
test34	シナリオ1	2051-2075	{'収量': 4090.9622109616876, '洪水被害': 56355897.251882575, '予算': 0.0, '生態系': 99.99869999999996, '都市利便性': 0.0}	{'収量': 40.9, '洪水被害': 71.8, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	62.54	2025-06-11 02:59:10.516092+00:00
test34	シナリオ1	2076-2100	{'収量': 3559.9453088233813, '洪水被害': 72901895.38739689, '予算': 0.0, '生態系': 99.99744999999992, '都市利便性': 0.0}	{'収量': 35.6, '洪水被害': 63.5, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	59.82000000000001	2025-06-11 02:59:15.940102+00:00
test35	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	70.0	2025-06-11 03:04:15.339609+00:00
test35	シナリオ1	2051-2075	{'収量': 4340.636622655447, '洪水被害': 57874462.09697613, '予算': 0.0, '生態系': 99.99869999999996, '都市利便性': 0.0}	{'収量': 43.4, '洪水被害': 71.1, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	62.9	2025-06-11 03:04:20.449297+00:00
test35	シナリオ1	2076-2100	{'収量': 2474.589794904048, '洪水被害': 73985462.94961542, '予算': 0.0, '生態系': 99.99744999999992, '都市利便性': 0.0}	{'収量': 24.7, '洪水被害': 63.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	57.54	2025-06-11 03:04:24.818394+00:00
test36	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	70.0	2025-06-11 03:08:30.579406+00:00
test36	シナリオ1	2051-2075	{'収量': 4316.748202051868, '洪水被害': 68325179.79481319, '予算': 100000000.0, '生態系': 99.99869999999996, '都市利便性': 0.0}	{'収量': 43.2, '洪水被害': 65.8, '予算': 90.0, '生態系': 100.0, '都市利便性': 0.0}	59.8	2025-06-11 03:08:43.312619+00:00
test36	シナリオ1	2076-2100	{'収量': 3129.08705345177, '洪水被害': 107977306.63788807, '予算': 100000000.0, '生態系': 99.99744999999992, '都市利便性': 39.13329401426603}	{'収量': 31.3, '洪水被害': 46.0, '予算': 90.0, '生態系': 100.0, '都市利便性': 39.1}	61.28000000000001	2025-06-11 03:08:48.074006+00:00
test37	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	70.0	2025-06-11 03:11:13.245737+00:00
test37	シナリオ1	2051-2075	{'収量': 4264.036113240837, '洪水被害': 73596388.67591627, '予算': 0.0, '生態系': 99.99869999999996, '都市利便性': 0.0}	{'収量': 42.6, '洪水被害': 63.2, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	61.16	2025-06-11 03:11:17.563235+00:00
test37	シナリオ1	2076-2100	{'収量': 2273.124721220236, '洪水被害': 180243985.67514282, '予算': 0.0, '生態系': 99.99744999999992, '都市利便性': 0.0}	{'収量': 22.7, '洪水被害': 9.9, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	46.52	2025-06-11 03:11:21.896690+00:00
test40	シナリオ1	2026-2050	{'収量': 4845.5356161007, '洪水被害': 15446438.389929932, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 48.5, '洪水被害': 92.3, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	68.16	2025-06-11 03:12:29.783682+00:00
test40	シナリオ1	2051-2075	{'収量': 3870.125223474914, '洪水被害': 25415861.731625833, '予算': 0.0, '生態系': 99.99869999999996, '都市利便性': 0.0}	{'収量': 38.7, '洪水被害': 87.3, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	65.2	2025-06-11 03:12:35.597729+00:00
test40	シナリオ1	2076-2100	{'収量': 2377.163953974388, '洪水被害': 113639196.92067651, '予算': 0.0, '生態系': 99.99744999999992, '都市利便性': 0.0}	{'収量': 23.8, '洪水被害': 43.2, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	53.4	2025-06-11 03:12:49.567398+00:00
test41	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0, '予算': 386000000.0, '住民負担': 38600.0, '生態系': 84.09165564703875, '森林面積': 0.0, '都市利便性': 4.9875050000000005}	{'収量': 50.0, '洪水被害': 100.0, '予算': 61.4, '住民負担': 61.4, '生態系': 84.1, '森林面積': 0.0, '都市利便性': 5.0}	51.7	2025-06-16 21:26:32.589358+00:00
test41	シナリオ1	2051-2075	{'収量': 4411.557988622487, '洪水被害': 58844201.1377513, '予算': 441000000.0, '住民負担': 47774.11432083404, '生態系': 56.21950902566497, '森林面積': 0.0, '都市利便性': 8.66788075991363}	{'収量': 44.1, '洪水被害': 70.6, '予算': 55.9, '住民負担': 52.2, '生態系': 56.2, '森林面積': 0.0, '都市利便性': 8.7}	41.1	2025-06-16 21:26:50.663317+00:00
test41	シナリオ1	2076-2100	{'収量': 3305.0421948362723, '洪水被害': 36758559.41280475, '予算': 772000000.0, '住民負担': 79024.95349791451, '生態系': 56.6991707685886, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 33.1, '洪水被害': 81.6, '予算': 22.8, '住民負担': 21.0, '生態系': 56.7, '森林面積': 0.0, '都市利便性': 0.0}	30.74285714285714	2025-06-16 21:27:37.409007+00:00
test42	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0, '予算': 286000000.0, '住民負担': 28600.0, '生態系': 83.95245908772601, '森林面積': 0.0, '都市利便性': 4.9875050000000005}	{'収量': 50.0, '洪水被害': 100.0, '予算': 71.4, '住民負担': 71.4, '生態系': 84.0, '森林面積': 0.0, '都市利便性': 5.0}	54.542857142857144	2025-06-16 21:29:23.159157+00:00
test44	シナリオ1	2026-2050	{'収量': 4999.666666666667, '洪水被害': 0, '予算': 782000000.0, '住民負担': 78200.0, '生態系': 84.55506260157878, '森林面積': 0.0, '都市利便性': 9.98001}	{'収量': 50.0, '洪水被害': 100.0, '予算': 21.8, '住民負担': 21.8, '生態系': 84.6, '森林面積': 0.0, '都市利便性': 10.0}	41.17142857142858	2025-06-16 21:55:38.197982+00:00
test44	シナリオ1	2051-2075	{'収量': 4454.424816309475, '洪水被害': 0, '予算': 732000000.0, '住民負担': 70315.08009845536, '生態系': 73.21604096892425, '森林面積': 0.0, '都市利便性': 100.0}	{'収量': 44.5, '洪水被害': 100.0, '予算': 26.8, '住民負担': 29.7, '生態系': 73.2, '森林面積': 0.0, '都市利便性': 100.0}	53.457142857142856	2025-06-16 21:55:45.107843+00:00
test44	シナリオ1	2076-2100	{'収量': 3516.8084155213232, '洪水被害': 16419883.619018, '予算': 622000000.0, '住民負担': 64150.24860615287, '生態系': 50.493838218929945, '森林面積': 0.0, '都市利便性': 89.27537422374982}	{'収量': 35.2, '洪水被害': 91.8, '予算': 37.8, '住民負担': 35.8, '生態系': 50.5, '森林面積': 0.0, '都市利便性': 89.3}	48.62857142857143	2025-06-16 21:56:20.832703+00:00
test46	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0, '予算': 55000000.0, '住民負担': 5500.0, '生態系': 65.96186144042649, '森林面積': 0.0, '都市利便性': 4.9875050000000005}	{'収量': 50.0, '洪水被害': 100.0, '予算': 94.5, '住民負担': 94.5, '生態系': 66.0, '森林面積': 0.0, '都市利便性': 5.0}	58.57142857142857	2025-06-16 22:04:52.808342+00:00
test46	シナリオ1	2051-2075	{'収量': 3304.0708384983122, '洪水被害': 70742257.46517366, '予算': 255000000.0, '住民負担': 29061.66526422065, '生態系': 69.78728693052732, '森林面積': 0.0, '都市利便性': 1.698863870157453}	{'収量': 33.0, '洪水被害': 64.6, '予算': 74.5, '住民負担': 70.9, '生態系': 69.8, '森林面積': 0.0, '都市利便性': 1.7}	44.92857142857143	2025-06-16 22:04:59.825267+00:00
test46	シナリオ1	2076-2100	{'収量': 3436.890044007015, '洪水被害': 95233558.6692738, '予算': 486000000.0, '住民負担': 51712.78383730128, '生態系': 55.67329585065559, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 34.4, '洪水被害': 52.4, '予算': 51.4, '住民負担': 48.3, '生態系': 55.7, '森林面積': 0.0, '都市利便性': 0.0}	34.6	2025-06-16 22:05:06.630358+00:00
test47	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0, '予算': 200000000.0, '住民負担': 20000.0, '生態系': 75.71081151369918, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 80.0, '住民負担': 80.0, '生態系': 75.7, '森林面積': 0.0, '都市利便性': 0.0}	55.1	2025-06-16 22:05:53.655723+00:00
test47	シナリオ1	2051-2075	{'収量': 3867.0865783836434, '洪水被害': 51796146.54765825, '予算': 310000000.0, '住民負担': 31575.880102380073, '生態系': 58.26640566543363, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 38.7, '洪水被害': 74.1, '予算': 69.0, '住民負担': 68.4, '生態系': 58.3, '森林面積': 0.0, '都市利便性': 0.0}	44.07142857142857	2025-06-16 22:06:03.647138+00:00
test47	シナリオ1	2076-2100	{'収量': 4388.974420612678, '洪水被害': 58104184.45563418, '予算': 601000000.0, '住民負担': 59350.99779358641, '生態系': 45.20106149756866, '森林面積': 0.0, '都市利便性': 88.93447312608711}	{'収量': 43.9, '洪水被害': 70.9, '予算': 39.9, '住民負担': 40.6, '生態系': 45.2, '森林面積': 0.0, '都市利便性': 88.9}	47.05714285714286	2025-06-16 22:06:19.893174+00:00
test48	シナリオ1	2026-2050	{'収量': 4999.833333333333, '洪水被害': 0, '予算': 215000000.0, '住民負担': 21500.0, '生態系': 90.79730956973332, '森林面積': 0.0, '都市利便性': 4.9875050000000005}	{'収量': 50.0, '洪水被害': 100.0, '予算': 78.5, '住民負担': 78.5, '生態系': 90.8, '森林面積': 0.0, '都市利便性': 5.0}	57.542857142857144	2025-06-16 22:07:10.804554+00:00
test49	シナリオ1	2026-2050	{'収量': 4999.666666666667, '洪水被害': 0, '予算': 210000000.0, '住民負担': 21000.0, '生態系': 58.6483326608038, '森林面積': 0.0, '都市利便性': 9.99}	{'収量': 50.0, '洪水被害': 100.0, '予算': 79.0, '住民負担': 79.0, '生態系': 58.6, '森林面積': 0.0, '都市利便性': 10.0}	53.8	2025-06-16 22:07:27.637946+00:00
test53	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0, '予算': 0.0, '住民負担': 0.0, '生態系': 82.12890380411805, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '住民負担': 100.0, '生態系': 82.1, '森林面積': 0.0, '都市利便性': 0.0}	61.728571428571435	2025-06-18 07:16:16.534185+00:00
test53	シナリオ1	2051-2075	{'収量': 4107.166733009524, '洪水被害': 89283326.69904754, '予算': 0.0, '住民負担': 885.467912249852, '生態系': 95.22864438857748, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 41.1, '洪水被害': 55.4, '予算': 100.0, '住民負担': 99.1, '生態系': 95.2, '森林面積': 0.0, '都市利便性': 0.0}	55.82857142857143	2025-06-18 07:16:21.457862+00:00
test53	シナリオ1	2076-2100	{'収量': 1832.3840080608181, '洪水被害': 57427458.19550352, '予算': 0.0, '住民負担': 596.4065530765602, '生態系': 68.51052389156263, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 18.3, '洪水被害': 71.3, '予算': 100.0, '住民負担': 99.4, '生態系': 68.5, '森林面積': 0.0, '都市利便性': 0.0}	51.07142857142857	2025-06-18 07:16:25.865882+00:00
test54	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0, '予算': 0.0, '住民負担': 0.0, '生態系': 78.14440848982981, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '住民負担': 100.0, '生態系': 78.1, '森林面積': 0.0, '都市利便性': 0.0}	61.15714285714286	2025-06-18 07:17:04.812124+00:00
test54	シナリオ1	2051-2075	{'収量': 4317.576587410241, '洪水被害': 68225674.5923092, '予算': 15000000.0, '住民負担': 2140.444985457974, '生態系': 69.55836077281397, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 43.2, '洪水被害': 65.9, '予算': 98.5, '住民負担': 97.9, '生態系': 69.6, '森林面積': 0.0, '都市利便性': 0.0}	53.58571428571429	2025-06-18 07:17:17.941425+00:00
test54	シナリオ1	2076-2100	{'収量': 3888.6591053593047, '洪水被害': 90069583.94278845, '予算': 65000000.0, '住民負担': 7034.487236010387, '生態系': 80.37582807478734, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 38.9, '洪水被害': 55.0, '予算': 93.5, '住民負担': 93.0, '生態系': 80.4, '森林面積': 0.0, '都市利便性': 0.0}	51.54285714285714	2025-06-18 07:17:22.386353+00:00
test55	シナリオ1	2026-2050	{'収量': 4999.833333333333, '洪水被害': 0, '予算': 336000000.0, '住民負担': 33600.0, '生態系': 91.69514353207244, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 66.4, '住民負担': 66.4, '生態系': 91.7, '森林面積': 0.0, '都市利便性': 0.0}	53.5	2025-06-18 07:18:34.941922+00:00
test55	シナリオ1	2051-2075	{'収量': 4439.9304114457345, '洪水被害': 55990292.18875985, '予算': 436000000.0, '住民負担': 44742.73925690679, '生態系': 62.73429216388612, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 44.4, '洪水被害': 72.0, '予算': 56.4, '住民負担': 55.3, '生態系': 62.7, '森林面積': 0.0, '都市利便性': 0.0}	41.542857142857144	2025-06-18 07:18:46.952744+00:00
test55	シナリオ1	2076-2100	{'収量': 2502.0312767297564, '洪水被害': 60657394.94532511, '予算': 672000000.0, '住民負担': 69504.61439869562, '生態系': 45.10354520965235, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 25.0, '洪水被害': 69.7, '予算': 32.8, '住民負担': 30.5, '生態系': 45.1, '森林面積': 0.0, '都市利便性': 0.0}	29.014285714285712	2025-06-18 07:19:08.569391+00:00
test56	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0, '予算': 0.0, '住民負担': 0.0, '生態系': 70.29665168933289, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '住民負担': 100.0, '生態系': 70.3, '森林面積': 0.0, '都市利便性': 0.0}	60.042857142857144	2025-06-18 07:21:25.784373+00:00
test57	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0, '予算': 0.0, '住民負担': 0.0, '生態系': 80.17490710858878, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '住民負担': 100.0, '生態系': 80.2, '森林面積': 0.0, '都市利便性': 0.0}	61.457142857142856	2025-06-22 07:27:29.901850+00:00
test57	シナリオ1	2051-2075	{'収量': 4383.87713992346, '洪水被害': 61612286.007654, '予算': 200000000.0, '住民負担': 21433.58018307871, '生態系': 84.48580764048359, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 43.8, '洪水被害': 69.2, '予算': 80.0, '住民負担': 78.6, '生態系': 84.5, '森林面積': 0.0, '都市利便性': 0.0}	50.871428571428574	2025-06-22 07:28:01.257398+00:00
test57	シナリオ1	2076-2100	{'収量': 3747.4764658941967, '洪水被害': 97517353.03924732, '予算': 200000000.0, '住民負担': 20346.976139781014, '生態系': 62.818810233989076, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 37.5, '洪水被害': 51.2, '予算': 80.0, '住民負担': 79.7, '生態系': 62.8, '森林面積': 0.0, '都市利便性': 0.0}	44.457142857142856	2025-06-22 07:28:07.162298+00:00
test_20mins	シナリオ1	2026-2050	{'収量': 4999.833333333333, '洪水被害': 0, '予算': 395875000.0, '住民負担': 39587.5, '生態系': 94.99654671054464, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 60.4, '住民負担': 60.4, '生態系': 95.0, '森林面積': 0.0, '都市利便性': 0.0}	52.25714285714286	2025-06-23 07:06:55.781434+00:00
test_20mins	シナリオ1	2051-2075	{'収量': 4235.575897461765, '洪水被害': 76409076.92049024, '予算': 631875000.0, '住民負担': 66115.50921337165, '生態系': 82.96320877043138, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 42.4, '洪水被害': 61.8, '予算': 36.8, '住民負担': 33.9, '生態系': 83.0, '森林面積': 0.0, '都市利便性': 0.0}	36.84285714285714	2025-06-23 07:07:21.087545+00:00
test_20mins	シナリオ1	2076-2100	{'収量': 4681.115264715931, '洪水被害': 31855140.19507364, '予算': 531875000.0, '住民負担': 56218.035357634544, '生態系': 74.55736962675866, '森林面積': 0.0, '都市利便性': 0.0}	{'収量': 46.8, '洪水被害': 84.1, '予算': 46.8, '住民負担': 43.8, '生態系': 74.6, '森林面積': 0.0, '都市利便性': 0.0}	42.3	2025-06-23 07:07:27.255931+00:00
tests	シナリオ1	2026-2050	{'収量': 4818.509506027726, '洪水被害': 18149049.397227377, '予算': 0.0, '住民負担': 18149.049397227376, '生態系': 99.99995, '森林面積': 0.0, '都市利便性': 100.0}	{'収量': 48.2, '洪水被害': 90.9, '予算': 100.0, '住民負担': 81.9, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 100.0}	74.42857142857143	2025-06-12 15:06:50.752149+00:00
testss	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	70.0	2025-06-11 02:30:18.623319+00:00
testss	シナリオ1	2051-2075	{'収量': -7566.399092567648, '洪水被害': 756639909.2567648, '予算': 0.0, '生態系': 99.99869999999996, '都市利便性': 0.0}	{'収量': 0.0, '洪水被害': 0.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	40.0	2025-06-11 02:30:23.033745+00:00
testss	シナリオ1	2076-2100	{'収量': -28076.68111493568, '洪水被害': 2807668111.493568, '予算': 0.0, '生態系': 99.99744999999992, '都市利便性': 0.0}	{'収量': 0.0, '洪水被害': 0.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	40.0	2025-06-11 02:30:27.295101+00:00
testy	シナリオ1	2026-2050	{'収量': 5000000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.99995, '都市利便性': 0.0}	{'収量': 100.0, '洪水被害': 100.0, '予算': 100.0, '生態系': 100.0, '都市利便性': 0.0}	80.0	2025-06-11 02:27:23.596547+00:00
tsd	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 10000000.0, '住民負担': 1000.0, '生態系': 99.99995, '森林面積': 0.0, '都市利便性': 99.9}	{'収量': 50.0, '洪水被害': 100.0, '予算': 99.0, '住民負担': 99.0, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 99.9}	78.27142857142857	2025-06-11 08:27:57.879002+00:00
tsd	シナリオ1	2051-2075	{'収量': 4302.061623650074, '洪水被害': 58344364.71035208, '予算': 10000000.0, '住民負担': 59373.98687875488, '生態系': 99.99869999999996, '森林面積': 0.0, '都市利便性': 97.32298236215271}	{'収量': 43.0, '洪水被害': 70.8, '予算': 99.0, '住民負担': 40.6, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 97.3}	64.38571428571429	2025-06-11 08:28:02.691939+00:00
tsd	シナリオ1	2076-2100	{'収量': 2150.402764765377, '洪水被害': 109464591.58215448, '予算': 10000000.0, '住民負担': 110477.28341028791, '生態系': 99.99744999999992, '森林面積': 0.0, '都市利便性': 94.83527167651954}	{'収量': 21.5, '洪水被害': 45.3, '予算': 99.0, '住民負担': 0.0, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 94.8}	51.51428571428572	2025-06-11 08:28:07.162774+00:00
tse	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '住民負担': 0.0, '生態系': 99.99995, '森林面積': 0.0, '都市利便性': 100.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '住民負担': 100.0, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 100.0}	78.57142857142857	2025-06-11 08:27:02.289218+00:00
tse	シナリオ1	2051-2075	{'収量': 4037.9282226985006, '洪水被害': 96207177.73014995, '予算': 0.0, '住民負担': 96207.17773014995, '生態系': 99.99869999999996, '森林面積': 0.0, '都市利便性': 100.0}	{'収量': 40.4, '洪水被害': 51.9, '予算': 100.0, '住民負担': 3.8, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 100.0}	56.58571428571429	2025-06-11 08:27:09.086965+00:00
tse	シナリオ1	2076-2100	{'収量': 3051.8182883095474, '洪水被害': 66349126.28267957, '予算': 0.0, '住民負担': 66349.12628267957, '生態系': 99.99744999999992, '森林面積': 0.0, '都市利便性': 100.0}	{'収量': 30.5, '洪水被害': 66.8, '予算': 100.0, '住民負担': 33.7, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 100.0}	61.57142857142857	2025-06-11 08:27:15.305148+00:00
tsf	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '住民負担': 0.0, '生態系': 99.99995, '森林面積': 0.0, '都市利便性': 100.0}	{'収量': 50.0, '洪水被害': 100.0, '予算': 100.0, '住民負担': 100.0, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 100.0}	78.57142857142857	2025-06-11 08:35:09.384517+00:00
tsf	シナリオ1	2051-2075	{'収量': 4358.715134465048, '洪水被害': 64128486.55349515, '予算': 0.0, '住民負担': 64128.486553495146, '生態系': 99.99869999999996, '森林面積': 0.0, '都市利便性': 100.0}	{'収量': 43.6, '洪水被害': 67.9, '予算': 100.0, '住民負担': 35.9, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 100.0}	63.91428571428571	2025-06-11 08:35:14.124400+00:00
tsf	シナリオ1	2076-2100	{'収量': 2904.1255435073417, '洪水被害': 133523724.98158872, '予算': 0.0, '住民負担': 133523.72498158872, '生態系': 99.99744999999992, '森林面積': 0.0, '都市利便性': 100.0}	{'収量': 29.0, '洪水被害': 33.2, '予算': 100.0, '住民負担': 0.0, '生態系': 100.0, '森林面積': 0.0, '都市利便性': 100.0}	51.74285714285714	2025-06-11 08:35:18.720518+00:00
wa	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 99.995, '都市利便性': 0.0}	{'収量': 1.7, '洪水被害': -0.0, '予算': -0.0, '生態系': 100.0, '都市利便性': 0.0}	20.34	2025-05-24 01:03:41.748795+00:00
wa	シナリオ1	2051-2075	{'収量': 5000.0, '洪水被害': 0.0, '予算': 0.0, '生態系': 0.0, '都市利便性': 0.0}	{'収量': 1.7, '洪水被害': -0.0, '予算': -0.0, '生態系': 0.0, '都市利便性': 0.0}	0.3399999999999999	2025-05-24 01:03:55.055986+00:00
wa	シナリオ1	2076-2100	{'収量': 1960.7465082687931, '洪水被害': 123930975.6542941, '予算': 0.0, '生態系': 0.0, '都市利便性': 0.0}	{'収量': 0.7, '洪水被害': 62.0, '予算': -0.0, '生態系': 0.0, '都市利便性': 0.0}	12.54	2025-05-24 01:04:05.449882+00:00
wada	シナリオ1	2026-2050	{'収量': 5000.0, '洪水被害': 0.0, '予算': 231000000.0, '生態系': 99.995, '都市利便性': 0.0}	{'収量': 1.7, '洪水被害': -0.0, '予算': 0.2, '生態系': 100.0, '都市利便性': 0.0}	20.380000000000003	2025-05-23 15:29:38.635500+00:00
wada	シナリオ1	2051-2075	{'収量': 3912.960122714725, '洪水被害': 108703987.72852752, '予算': 231000000.0, '生態系': 99.87000000000012, '都市利便性': 0.0}	{'収量': 1.3, '洪水被害': 54.4, '予算': 0.2, '生態系': 99.9, '都市利便性': 0.0}	31.160000000000004	2025-05-23 15:29:42.220413+00:00
wada	シナリオ1	2076-2100	{'収量': 1184.1277811306043, '洪水被害': 181915734.8446931, '予算': 231000000.0, '生態系': 95.71563186582368, '都市利便性': 0.0}	{'収量': 0.4, '洪水被害': 91.0, '予算': 0.2, '生態系': 95.7, '都市利便性': 0.0}	37.46	2025-05-23 15:29:45.824824+00:00
watanabe	シナリオ1	2026-2050	{'収量': 4806.112566996589, '洪水被害': 19388743.300341103, '予算': 0.0, '生態系': 99.995, '都市利便性': 0.0}	{'収量': 1.6, '洪水被害': 9.7, '予算': -0.0, '生態系': 100.0, '都市利便性': 0.0}	22.26	2025-05-24 03:02:58.266456+00:00
watanabe	シナリオ1	2051-2075	{'収量': 1026.1245861609777, '洪水被害': 53464257.694052115, '予算': 0.0, '生態系': 0.0, '都市利便性': 0.0}	{'収量': 0.3, '洪水被害': 26.7, '予算': -0.0, '生態系': 0.0, '都市利便性': 0.0}	5.4	2025-05-24 03:03:08.814003+00:00
watanabe	シナリオ1	2076-2100	{'収量': -280.6421381307513, '洪水被害': 90116905.64696321, '予算': 0.0, '生態系': 0.0, '都市利便性': 0.0}	{'収量': 0.0, '洪水被害': 45.1, '予算': -0.0, '生態系': 0.0, '都市利便性': 0.0}	9.02	2025-05-24 03:03:16.759633+00:00
